"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"2071748299430703280","2026-06-30T21:32:17.000Z","0","@Ray_mondy_ Yap betul, bukan nyemprot mahasiswa pas demo","2072070743035130324","","Ray_mondy_","in","","0","1","0","https://x.com/Just_mushlih/status/2072070743035130324","1560424533072695296","Just_mushlih"
"2071977015713120333","2026-06-30T21:02:12.000Z","4","@insidefolkative Iya lagi, mahasiswa demo di bales sama demo bayaran. Kaya, ga habis fikir segamau itu mereka denger suara rakyat","2072063174984237157","","insidefolkative","in","","0","0","0","https://x.com/KanNa_e/status/2072063174984237157","1325366983219585024","KanNa_e"
"2072016891967836176","2026-06-30T17:58:17.000Z","7","TAPI DIA EMANG TIPIKAL MAHASISWA PENTOLAN DEMO SI WKWKWK","2072016891967836176","","","in","","0","0","0","https://x.com/saseumchan/status/2072016891967836176","1478393346305499136","saseumchan"
"2071977015713120333","2026-06-30T17:46:16.000Z","2200","@insidefolkative KITA HARUS DEMO,TAPI TURUN SEMUAA JANGAN NGANDELIN MAHASISWA DOANK.
Percuma demo kalo massanya kecil, anjing - anjing itu bakalan bayar massa buat demo tandingan.
Korea &amp; nepal bisa reformasi karena rakyatnya bersatu.","2072013866494799991","","insidefolkative","in","","6","39","156","https://x.com/cupang_fish/status/2072013866494799991","957675083081826305","cupang_fish"
"2071922194289189193","2026-06-30T16:59:04.000Z","39","@kfcrispi udah boong lapangan kerja, demo mahasiswa disogok hadeh","2072001986430706142","","kfcrispi","in","","0","1","0","https://x.com/txtdrimedia/status/2072001986430706142","1300484934449000448","txtdrimedia"
"2070718767584461121","2026-06-30T14:26:52.000Z","0","@tekarok007 1. perasaan yg bubarin diskusi kebanyakan yg seragam² itu. cuma karena di UGM kmren rame bubarin diskusi langsung seakan² mahasiswa suka bubarin diskusi
2. perasaan kemarin yg jelas² demo dibayar malah yg deket sm pemerintah.

datamu ga valid, ngebuzzer tweet gini dapet duit brp?","2071963685644644405","","tekarok007","in","","0","0","0","https://x.com/dangaijoue/status/2071963685644644405","1186234739461541888","dangaijoue"
"2071832791881597091","2026-06-30T13:35:39.000Z","189","@prasprasetja kan itu cara mereka biar mahasiswa ga demo pemerintah. yaa sama kya mbg lah, versi loker","2071950797659853152","","prasprasetja","in","","0","2","19","https://x.com/Muhamadsm_/status/2071950797659853152","2290565778","Muhamadsm_"
"2071927199595139175","2026-06-30T12:01:53.000Z","1","Aktivis 98 Kritik Keras Manajemen Politik Prabowo, Sebut Respons Pemerintah Lamban di Tengah Gelombang Demo Mahasiswa https://t.co/JdRGAPHUaf","2071927199595139175","","","in","","0","0","0","https://x.com/fajaronline/status/2071927199595139175","89877164","fajaronline"
"2071810052198150381","2026-06-30T05:20:17.000Z","0","@KangManto123 Demo mahasiswa UI menyisakan tanda tanya","2071826134086652053","","KangManto123","in","","0","0","0","https://x.com/PigaiVincentius/status/2071826134086652053","1359538290563502081","PigaiVincentius"
"2071825281657225527","2026-06-30T05:20:06.000Z","0","Demo mahasiswa UI ternyata dari dana asing https://t.co/5rqHzoFtVy","2071826086355468337","https://pbs.twimg.com/amplify_video_thumb/2071826015093981184/img/NVXXjNSfR-aqskP7.jpg","PigaiVincentius","in","","1","0","0","https://x.com/PigaiVincentius/status/2071826086355468337","1359538290563502081","PigaiVincentius"
"2071825281657225527","2026-06-30T05:16:54.000Z","0","Demo mahasiswa UI menyisakan tanda tanya https://t.co/Z0goWO9N0g","2071825281657225527","https://pbs.twimg.com/amplify_video_thumb/2071825211280830464/img/UubMdNSNDpJy8WRx.jpg","","in","","0","1","0","https://x.com/PigaiVincentius/status/2071825281657225527","1359538290563502081","PigaiVincentius"
"2071823978965115197","2026-06-30T05:11:43.000Z","3","Agaknya perlu pemahaman ulang soal perbedaan ""Revolusi"" dan ""Reformasi"" biar arah aksi lebih jelas.

Tapi bang, banyak demo mahasiswa saat ini lebih ke arah evaluasi &amp; perbaikan program (seperti isu korupsi atau inefisiensi MBG), bukan kudeta atau ingin ""Prabowo tumbang dengan","2071823978965115197","","","in","","1","1","1","https://x.com/Zaynnhann/status/2071823978965115197","1750845897230188544","Zaynnhann"
"2071746285112291522","2026-06-30T04:38:39.000Z","0","@LambeSahamjja Bayangin nanti komcad yg ngadepin demo mahasiswa, maenan Junta militer orba banget 🤭","2071815656614625513","","LambeSahamjja","in","","0","0","0","https://x.com/IjoelSi/status/2071815656614625513","1397211081127260160","IjoelSi"
"2071796326577451350","2026-06-30T04:34:09.000Z","0","@ardisatriawan Cari masa dari mahasiswa, biar ga di demo ya ndan @prabowo klasik","2071814524425154918","","ardisatriawan","in","","0","0","0","https://x.com/kulukuluez/status/2071814524425154918","1513179751498018816","kulukuluez"
"2071642174165487677","2026-06-30T04:32:20.000Z","0","@kompascom Cari caranya ya bangun pabrik PK uang MBG dan kopdes, ktk sdh kerja dan gaji layak , mk otomatis anak akan diberi makanan bergizi oleh orang tuanya, jgn ngomong spy mahasiswa gak jadi demo Krn pemerintah kebijakannya rugikan rakyat dan boros APBN 🤣🤣🤣😡😡😡","2071814068365873353","","kompascom","in","","0","0","0","https://x.com/abimandaru/status/2071814068365873353","1523986790650040321","abimandaru"
"2071813823317807135","2026-06-30T04:31:22.000Z","0","Padahal kalo dari awal presiden kita tercinta ini buka dialog sama mahasiswa pas demo kemaren juga bakal beradab","2071813823317807135","","","in","","0","0","0","https://x.com/fionautami/status/2071813823317807135","388759912","fionautami"
"2070718767584461121","2026-06-30T04:11:07.000Z","7","@tekarok007 @frans070707 Lo gk pernah kuliah sihhh wkwkwk. Demo kampus itu lebih sering daripada demo pemerintah cuma gk disorot karena bukan makanan media. Itu masuknya internal kampus. Mahasiswa itu sensitif bgt ama kebijakan rektor dan petinggi kampus apalagi soal ukt. Lo aja yg kuper👀.","2071808725774680564","","tekarok007","in","","0","0","0","https://x.com/JunQrT_777/status/2071808725774680564","1623749801308459008","JunQrT_777"
"2070718767584461121","2026-06-30T04:09:30.000Z","2","@tripodjepang @tekarok007 @frans070707 Dia gk pernah bener-bener kuliah. Atau mungkin gk samsek😂. Udh jelas mahasiswa itu sensitif bgt sama kebijakan rektor dan ukt. Justru lebih gercep demo rektor dan petinggi kampus ketimbang demo kebijakan pemerintah yg lebih ruwet + diancam aparat wkwkwk.","2071808320873353380","","tripodjepang","in","","0","1","0","https://x.com/JunQrT_777/status/2071808320873353380","1623749801308459008","JunQrT_777"
"2071801723040223262","2026-06-30T03:43:17.000Z","23","✍️
Presiden Digoreng, Ini Reaksi Politisi PDIP, Jubir Istana &amp; DPR

video full: https://t.co/B8yCcHNUWC

*

Diskusi seru dan hangat oleh politisi senior PDIP Panda Nababan, politisi NasDem Arif Rahman, Penasehat Presiden Hasan Nasbi, Anggota Dewas LKBN Antara Ramadan Pohan dan https://t.co/svJP7rc7dl","2071801723040223262","https://pbs.twimg.com/amplify_video_thumb/2071801201084059648/img/XJJYeWq6YPiSwHHW.jpg","","in","","1","2","9","https://x.com/faizalassegaf/status/2071801723040223262","2259000780","faizalassegaf"
"2071797783271526885","2026-06-30T03:27:38.000Z","1","Gimana sih logikanya? Napi-napi yang punya skill kekerasan, pengalaman kriminal, atau bahkan latar belakang preman/gangster, sekarang dilatih militer, diajari taktik, senjata, dan disiplin ala TNI.

Habis itu dilepas ke masyarakat?

Ini bukan rehabilitasi, ini kayak nyiapin","2071797783271526885","","","in","","1","0","1","https://x.com/TxtRabbitHole/status/2071797783271526885","2053631706708762624","TxtRabbitHole"
"2071483577351737470","2026-06-30T03:17:44.000Z","0","@tempedotc0 Untuk Membungkam Mahasiswa....
Sama Halnya Serikat Pekerja...Kepalanya di Pegang pd gk jadi tuh demo","2071795291196703224","","tempedotc0","in","","0","0","0","https://x.com/irwan_sahrul/status/2071795291196703224","2781619013","irwan_sahrul"
"2071793314794197122","2026-06-30T03:09:52.000Z","1","Apa media media TV nasional tidak berani menayangkan demo mahasiswa padahal begitu masif dan merata hampir di setiap daerah, sudah dibungkamkah kebebasan pers di rezim ini, @prabowo @gibran_tweet ??","2071793314794197122","","","in","","0","0","0","https://x.com/donecorner/status/2071793314794197122","1838798964340199424","donecorner"
"2071783794173223025","2026-06-30T03:07:22.000Z","0","@ardisatriawan Lumayan utk di jadiin budaknya tar ...klu ada demo kan mereka bisa disuruh ngelawan mahasiswa atau rakyat yg melawan tar","2071792683476291957","","ardisatriawan","in","","0","0","0","https://x.com/Ginakyo2/status/2071792683476291957","1605141843544801280","Ginakyo2"
"2071784778681200667","2026-06-30T02:35:57.000Z","0","ppl said abt ""mahasiswa emang harus demo"" like?????? mau ngedumel setiap dengarnya. nyebelim amat","2071784778681200667","","","in","","0","0","0","https://x.com/columdove/status/2071784778681200667","1804538846413258752","columdove"
"2071783926323195999","2026-06-30T02:32:34.000Z","0","Nanti kalau buat rolex kalian dana mbg nya seret dong☺️ ini aja banyak bgt anjir demo” bayaran nuntut mbg ga ditutup, di kota gua kmrn nih aksi nya. Malu” in bgt, mana bpk” ibu” semua lagi yg demo BUKAN MAHASISWA🤭","2071783926323195999","","","in","","0","0","0","https://x.com/xeunsi/status/2071783926323195999","1262922762848354304","xeunsi"
"2071211285644193851","2026-06-30T02:23:20.000Z","0","@maspainprkq @Boediantar4 Lebih tolol lagi elu dinegara yg isinya maling kok ngomong hukum positif blom tau apa lu klo apa2 diindo semua dilakukan dgn uang yg bicara. Mahasiswa diarahkan jgn demo disini sebaiknya kesana aja emang itu ide polisi . Tolol mana ada polisi kroco ngluarin duit klo gk disuruh","2071781604280655887","","maspainprkq","in","","0","1","0","https://x.com/gangsterrandom/status/2071781604280655887","830087634709942273","gangsterrandom"
"2071578507134771536","2026-06-30T02:22:32.000Z","2","@awikuchuz @prabowo @xquitavee @tham878 @RomeoWalker19 @DedynurPalakka @GARUDAMERAH__ @Epricila10 @Simemaki @DjogdjaKembali @singolodra1945 @Gerindra @Kimberley_PS08 @bengkeldodo_ @KiEdySularno @MaliqRidwane @Yattie2023 Lah noh yg demo politik psi yg bagian dari koalisi lu diem diem Bae.. lu nuduh PDIP di balik demo.. lah mahasiswa yg dipanggil wapres di kasih DP 20jt lu diem wae... Kalian di koalisi tuh munafik semua masing masing hanya ingin  mementingkan partai sendiri otaknya cuma cuan","2071781400764985577","","awikuchuz","in","","0","0","0","https://x.com/iwan_mochamad/status/2071781400764985577","1603664419200061440","iwan_mochamad"
"2071780918768070776","2026-06-30T02:20:39.000Z","0","Jadi sebenarnya akunya aja yg ga kebagian apa emang Indonesia ga punya uang sih. Apa aku salah satu warga yg ga kebagian bahagianya? wkwkwkwk 

Kyknya rakyat kecil yg dibela mati2an sama mahasiswa juga nyatanya malah balik nyerang dengan bikin demo tandingan","2071780925508329786","","Omkecildudu","in","","0","1","0","https://x.com/Omkecildudu/status/2071780925508329786","1881213349217845248","Omkecildudu"
"2071776908384272398","2026-06-30T02:04:41.000Z","1","MAHASISWA UNIVERSITAS INDONESIA TOLOL2!!punya MATA buat apa?AKAL/OTAK cuma buat DEMO,kok?""INDONESIA BANGKRUT"" matamu suwek!woy main2 ke semua STASIUN2,main2 keKAMPUNG2/DESA2 dll,eh TOLOL anak2 masih bisa JAJAN dengan Rp 2000 n BAPAK EMAK lu masih bisa MAKAN dll,tolol! https://t.co/qO7lVdL620","2071776908384272398","https://pbs.twimg.com/media/HMBt4tgawAAQH_6.jpg","","in","","0","0","0","https://x.com/EkoArdiyan55716/status/2071776908384272398","1893243064640249858","EkoArdiyan55716"
"2071625381908726107","2026-06-30T02:00:23.000Z","2","@DokterTifa Mahasiswa yg lagi demo jg skrg byk yg ditangkap Bu @DokterTifa bener2 aparat udh dibeli Ama ""orang itu"" bahkan bisa beli gelar Raja spy bisa nipu rakyat lagi 😩 
Btw hakim2 udh dikasih kenaikan gaji 300% kira2 persidangan bakal adil gak ya?👀","2071775825733783971","","DokterTifa","in","","0","0","0","https://x.com/Dj_Asphury/status/2071775825733783971","1592672768914776064","Dj_Asphury"
"2071543322565399016","2026-06-30T01:59:03.000Z","0","@wulanandthebox @Jateng_Twit ini kan pemimpinnya pensiunan semua.
Mereka sekubu. Biasa diterjunkan juga buat mengacau demo mahasiswa.","2071775490806034536","","wulanandthebox","in","","0","0","0","https://x.com/SangGuru2471/status/2071775490806034536","728949641421553665","SangGuru2471"
"2071141239685300348","2026-06-30T01:48:43.000Z","0","@AnKiiim_ Semoga Demo mahasiswa berikutnya temanya ini","2071772888701735194","","AnKiiim_","in","","0","0","0","https://x.com/Fengshuiwarna/status/2071772888701735194","1834064333833469952","Fengshuiwarna"
"2071566300628033621","2026-06-30T01:21:53.000Z","0","@AsemKoplak Kemarin pas demo mahasiswa di jogja aja sampe dielus2 kan intel nya 🤣🤣","2071766137126474065","","AsemKoplak","in","","0","0","0","https://x.com/bismillahyuk_/status/2071766137126474065","2024676727453278208","bismillahyuk_"
"2070844093727703356","2026-06-30T00:43:54.000Z","3","@CYAN1DEALMOND Setingkat mahasiswa/I UI ngebacot tapi ga research 😭
Mana ini masuk pelajaran kelas 6SD di era KTSP anjir.
Setolol ini kah generasi tamatan kurikulum Merdeka 😭😭
Jgn bilang lu kalo tiap demo juga ga pernah tau apa yg lu demo, serius dah","2071756580580999497","","CYAN1DEALMOND","in","","0","0","0","https://x.com/ApapunJadie/status/2071756580580999497","1561311979934851073","ApapunJadie"
"2071490337147896288","2026-06-30T00:40:08.000Z","3","@NOTASLIMBOY Orang pada marah, tapi ya udah gitu aja. 
Pada lemes ngeliat pemilu ga ada harapan, demo tandingan bayaran, mahasiswa disuap, polisi tentara belain rezim, dpr dongok, media redup. Dan lu tau selalu ada kemungkinan, setiap org yg hr ini sama2 marah, besok bisa berubah.","2071755633024721117","","NOTASLIMBOY","in","","0","0","0","https://x.com/Bucha63473312/status/2071755633024721117","1158903222578212864","Bucha63473312"
"2071223858473189845","2026-06-30T00:11:30.000Z","0","@tempedotc0 Ragu sih ini, kalo di FYP dia ada suara anak desa atau mahasiswa pas demo kmren. 
Lbh percaya kalau isinya joget-joget pas dia nyapres kmren dengan backsound kicau mania atau oke gas.","2071748424970781055","","tempedotc0","in","","0","0","0","https://x.com/tabrakgaris/status/2071748424970781055","1651460725595062273","tabrakgaris"
"2071745138704138398","2026-06-29T23:58:26.000Z","4","Koordinator Bidang Sosial Politik Badan Eksekutif Mahasiswa Universitas Indonesia (BEM UI), Muhammad Hafidz Haernanda, menilai ekosistem media sosial di Indonesia kini tidak lagi sehat. Ia mengatakan hampir seluruh platform media sosial telah dipenuhi oleh buzzer.

Meski banyak https://t.co/S1EOHxCoHG","2071745138704138398","https://pbs.twimg.com/amplify_video_thumb/2071744797535354880/img/Wh3UQLD862Iql3ha.jpg","","in","","1","2","3","https://x.com/SINDOnews/status/2071745138704138398","231355136","SINDOnews"
"2071546377243607394","2026-06-29T23:39:06.000Z","0","@Ray_mondy_ Menghentikan MBG itu salah. Masih jadi rakyat aja gitu apalagi jadi pemerintah. itu sama aja ga memihak orang yang tidak mampu. Yang bner itu perbaiki sistem MBG. Apalagi mahasiswa yang demo kemarin malu2in soal menghentikan MBG","2071740272992505884","","Ray_mondy_","in","","0","0","0","https://x.com/ifulnabtulmaruf/status/2071740272992505884","2319399580","ifulnabtulmaruf"
"2071739313554092270","2026-06-29T23:35:18.000Z","3","Intel ngapain di demo mahasiswa? Apakah mengganggap sebagai ancaman nasional? Mereka cuma mau menyampaikan kritik dan aspirasi rakyat Indonesia saja pak????","2071739313554092270","","","in","","0","0","0","https://x.com/gojorent/status/2071739313554092270","230615477","gojorent"
"2071734688474190079","2026-06-29T23:16:55.000Z","0","Temen gw dulu ada yg suka kritik pemerintahan pas wowo dilantik, eh skrg malah nyalahin mahasiswa yg demo terkait mbg, pas gw cek oalah pantes dia skrg jd ketua sppg wkwkwk najis","2071734688474190079","","","in","","0","0","0","https://x.com/lastjulliette/status/2071734688474190079","899644787443159040","lastjulliette"
"2071568212953858277","2026-06-29T23:00:50.000Z","0","@indepenSumatera Kalau makassar sudah demo aku paling seneng.. sehat selalu anak anaku mahasiswa","2071730643005055246","","indepenSumatera","in","","0","0","0","https://x.com/nanangib/status/2071730643005055246","1911374431953235968","nanangib"
"2071181552734937255","2026-06-29T21:51:36.000Z","0","@DImmortha @ike_hw71 Tambah tyo dan bbrp tokoh mahasiswa lain.
Yuk kita viralkan nama2 mahasiswa dr Trisakti, UKI, Atmajaya, Undip, unpad, ITB, ITS, IPB.
UMY yg didukung dosennya demo di km nol jogja.","2071713219211837939","","DImmortha","in","","0","0","0","https://x.com/Eddy4S464S/status/2071713219211837939","2006324065804673024","Eddy4S464S"
"2071245432232214711","2026-06-29T17:24:05.000Z","0","@Mdy_Asmara1701 Di luar negeri itu ga ada model mahasiswa kyk disini.. Makanya sarjananya berkwalitas..sibuk memperdalam ilmu pengetahuan, bukan demo..","2071645897579200984","","Mdy_Asmara1701","in","","0","0","0","https://x.com/sugi13976/status/2071645897579200984","1711304212511084544","sugi13976"
"2071642197511029081","2026-06-29T17:09:23.000Z","1","Dari sini sudah bisa di telusuri siapa dalang demo tandingan mahasiswa sudah mengaku yg menyuap aparat, dan mahasiswa menemu Gibran . Rezim mengadu domba ulama , mahasiswa memecah bela anak bangsa secara terstruktur sistematis dan masif ..   https://t.co/mOp9qMwxw1","2071642197511029081","","","in","","0","0","1","https://x.com/alfatih212426/status/2071642197511029081","1667213278240706560","alfatih212426"
"2071633973474914306","2026-06-29T16:36:43.000Z","270","Rocky gerung tentang mbg dan demo mahasiswa 

-Mbg dan koperasi : perintah konstitusi 

-Mahasiswa harus bertempur di wilayah gagasan

- you tidak perna tau inti dari marhaenisme

- begitu terjadi perubahan dan anda menang yang isi Indonesia itu kaum liberal ""jokowi"", https://t.co/hVDVkiGm4H","2071633973474914306","https://pbs.twimg.com/amplify_video_thumb/2071633748878323714/img/zq7KYGM-qN32anoJ.jpg","","in","","11","55","49","https://x.com/indepenSumatera/status/2071633973474914306","1745265761416056832","indepenSumatera"
"2071566300628033621","2026-06-29T15:45:14.000Z","1","@ProAtt559913 Daridulu emang mereka takutnya sama mahasiswa ga sih wkwkwk lgsg dijaga berlapis2 pokoknya mah kl mahasiswa demo","2071621017974473172","","ProAtt559913","in","","0","0","0","https://x.com/bismillahyuk_/status/2071621017974473172","2024676727453278208","bismillahyuk_"
"2071606970008948832","2026-06-29T14:49:24.000Z","0","Gimana demo bayaran gak di proses hukum siapa dalangnya, anak bangsa di adu domba perlu di usut tuntas nih pemecah belah anak  bangsa bukan masalah kecil. Ulama , mahasiswa , demo tandingan MBG .. perlu di usut agar Indonesia tidak gaduh.  https://t.co/6OY4WnsRue https://t.co/Oe52p7FGAU","2071606970008948832","https://pbs.twimg.com/media/HL_Tj2Ta4AAHhiv.jpg","","in","","0","1","0","https://x.com/alfatih212426/status/2071606970008948832","1667213278240706560","alfatih212426"
"2071606430939975816","2026-06-29T14:47:16.000Z","18","Gw baru sadar, masalah orang sekarang bukan kekurangan AI tools, tapi kebanyakan AI tools.

Tiap minggu muncul list “50 AI tools terbaik”, “AI stack 2026”, “tools wajib buat mahasiswa/creator/marketer”. Tapi setelah dicoba, banyak yang ujungnya tetap balik ke pola lama: buka https://t.co/YyRWn4FyYA","2071606430939975816","https://pbs.twimg.com/media/HL_TEDLbcAA_xsW.jpg","","in","","0","1","5","https://x.com/doimucenah/status/2071606430939975816","1141237821862080514","doimucenah"
"2071598310939595078","2026-06-29T14:15:00.000Z","11","Koordinator Bidang Sosial Politik BEM Universitas Indonesia (UI), Muhammad Hafidz Haernanda mempertanyakan pengerahan prajurit TNI dalam pengamanan demo mahasiswa di Bundaran HI Jakarta pada 12 Juni 2026 lalu. Menurutnya, pengerahan prajurit TNI ini merupakan yang pertama kali https://t.co/sxpkXjNVGd","2071598310939595078","https://pbs.twimg.com/amplify_video_thumb/2071571529255813120/img/UDx0dL9cmsgZR4eG.jpg","","in","","2","7","2","https://x.com/SINDOnews/status/2071598310939595078","231355136","SINDOnews"
"2071594236227858485","2026-06-29T13:58:48.000Z","4","Mahasiswa demo krn wakil rakyat diam
Wakil rakyat diam krn punya dapur 

Percuma kita bayar pajak hanya utk menggaji pejabat yg tdk peduli pada kita https://t.co/6GJQAw4AnT","2071594236227858485","https://pbs.twimg.com/amplify_video_thumb/2071594125120696320/img/s20FgZAm-ymWebuo.jpg","","in","","0","0","1","https://x.com/javacoolteknik/status/2071594236227858485","841740780","javacoolteknik"
"2071588743501246548","2026-06-29T13:37:00.000Z","1","Trs pas mahasiswa mulai demo malah pada di culik bahkan ada yg meninggal karena demo itu","2071588748199117051","","xinwonie","in","","0","1","0","https://x.com/xinwonie/status/2071588748199117051","1962485393770926080","xinwonie"
"2071578344353935405","2026-06-29T13:20:19.000Z","1","@Ndrewstjan Seharusnya tuh, waktu demo mahasiswa kemarin itu, ambil kesempatan untuk membela kelas menengah.

Tapi malah pada ribut soal MBG.","2071584550514253872","","Ndrewstjan","in","","0","0","0","https://x.com/KenSavitri35075/status/2071584550514253872","1896888621384466433","KenSavitri35075"
"2071533078359720119","2026-06-29T12:28:15.000Z","1","@neVerAl0nely___ di malan warga aman aman saja tak masalah. Tetap belanja di pasar tiap pagi. Lantas apa masalahmu. Yang demo paling mahasiswa yang tidak mewakili kami. Kami hanya butuh ketentraman jualan saja. Jika kalian ribut, bikin jualan kami terganggu","2071571447043215440","","neVerAl0nely___","in","","0","5","0","https://x.com/arjunoalengko/status/2071571447043215440","2606964156","arjunoalengko"
"2071568212953858277","2026-06-29T12:15:24.000Z","2640","Demo mahasiswa HMI di makassar hari ini di mulai sore sampai malam. Demo ini membawa tuntutan reformasi jilid 2 kepemimpinan prabowo gibran.

Senin 29/06/26

📍jl. Pettarani, makassarsulsel https://t.co/kYmRBrR3xB","2071568212953858277","https://pbs.twimg.com/amplify_video_thumb/2071568140249731072/img/S2InZscVre5dO3-Q.jpg","","in","","7","308","966","https://x.com/indepenSumatera/status/2071568212953858277","1745265761416056832","indepenSumatera"
"2071566161263886381","2026-06-29T12:07:15.000Z","36","Ratecard bayaran demo ternyata:
‣ Rp 100.000 untuk warga umum,
‣ Rp 200.000 untuk mahasiswa.

Pantes yah, pada pingin kuliah ternyata bisa naikan bayaran demo +100% kalau pakai almamaternya.
Gak heran kemarin ada yang demo pakai jaket UI padahal bukan anak UI.
Oalah adek2 🤣 https://t.co/EpEBkB2iWn","2071566161263886381","https://pbs.twimg.com/media/HL-ucgEaEAAKM7p.jpg","","in","","2","24","10","https://x.com/tekarok007/status/2071566161263886381","1184695438365974528","tekarok007"
"2071454708267659294","2026-06-29T11:53:33.000Z","0","@GerpolekID Kocakkk emng mahasiswa
Bundaran Hi emng dari dulu dilarang demo mereka aja maksa nutup jalan 😹😹","2071562714435186991","","GerpolekID","in","","0","0","0","https://x.com/Kaitoruh/status/2071562714435186991","1873066556558807040","Kaitoruh"
"2071562408708165994","2026-06-29T11:52:20.000Z","7","Indonesia BaikBaik Aja tak perlu lagi demo mahasiswa itu hanya akan memperburuk kondisi Bangsa #GakPerluReformasiLagi https://t.co/o7eBQExOLC","2071562408708165994","https://pbs.twimg.com/media/HL-rCFabUAA8Ykn.jpg","","in","","0","0","0","https://x.com/Deka_Ajaa/status/2071562408708165994","1362134316789080065","Deka_Ajaa"
"2071561785233305943","2026-06-29T11:49:52.000Z","15","Koordinator Bidang Sosial Politik BEM Universitas Indonesia (UI), Muhammad Hafidz Haernanda menjawab tudingan demo bayaran. Ia menilai tudingan itu merupakan upaya untuk menciptakan konflik horizontal.

Menurut Bapis, sapaan akrab Hafidz Haernanda, demo bayaran sebenarnya telah https://t.co/b0Zp9idoKK","2071561785233305943","https://pbs.twimg.com/amplify_video_thumb/2071561658284363776/img/6p9Ud_imbIrykfdN.jpg","","in","","0","0","4","https://x.com/SINDOnews/status/2071561785233305943","231355136","SINDOnews"
"2071560934464864577","2026-06-29T11:46:29.000Z","4","Aksi massa mahasiswa yang digelar pada 12 Juni 2026 lalu berbeda dari sebelumnya. Jika biasanya demonstrasi mahasiswa dilakukan di Gedung DPR dan Istana Negara, maka kali ini dilaksanakan di Bundaran HI. 

Koordinator Bidang Sosial Politik BEM Universitas Indonesia (UI), Muhammad https://t.co/NxUvH4W5Bo","2071560934464864577","https://pbs.twimg.com/amplify_video_thumb/2071539835127619584/img/Tsdvxslzg5bqMsXW.jpg","","in","","0","0","1","https://x.com/SINDOnews/status/2071560934464864577","231355136","SINDOnews"
"2071560326064296167","2026-06-29T11:44:04.000Z","3","Mari bersatu jaga kondisi bangsa tetap baik. demo mahasiswa tak perlu lagi. Indonesia BaikBaik Aja #GakPerluReformasiLagi https://t.co/tDwTNT4pET","2071560326064296167","https://pbs.twimg.com/media/HL-pI1Fb0AEwIX2.jpg","","in","","0","0","0","https://x.com/Deka_Ajaa/status/2071560326064296167","1362134316789080065","Deka_Ajaa"
"2071538854700663272","2026-06-29T11:24:48.000Z","1","@toffeeyl me when i am introvert as fuck but the moment my himpunan president decided to opened his mouth that demo mahasiswa is a performative and useless be like ""WHERE THE GODDAMN PITCHFORKS""","2071555480611336376","","nvm_nettra","en","","0","2","0","https://x.com/nvm_nettra/status/2071555480611336376","1729795665977659392","nvm_nettra"
"2071554080149798988","2026-06-29T11:19:14.000Z","0","Kalian sadar tidak? Saat kalian asyik bagi-bagi duit suap buat geser lokasi demo, rakyat di luar sana masih berjuang mati-matian. Bukannya mengawal kebijakan, kalian malah mengawal ""pesanan"" oknum.

Follow untuk info lainnya!

#BEMUBK #Mahasiswa #SkandalKampus #Integritas #Demo https://t.co/Apfi3kij01","2071554080149798988","https://pbs.twimg.com/ext_tw_video_thumb/2071554002907430912/pu/img/hUkTjUD40vdqPbiG.jpg","","in","","0","0","0","https://x.com/publiktalks/status/2071554080149798988","2885672815","publiktalks"
"2071413344288821279","2026-06-29T10:56:27.000Z","4","@ARSIPAJA Oh mau ""mengkondisikan"" Mahasiswa... 

Kemaren hakim sudah ""dikondisikan"", sekarang rektor.. 

Asik rektor bakal dapet bonus..

Hmm kok guru gak, soalnya guru mah gak suka demo, gak ada ancaman..","2071548343705272802","","ARSIPAJA","in","","0","0","0","https://x.com/TruthSpeller/status/2071548343705272802","367595579","TruthSpeller"
"2071545461950107725","2026-06-29T10:45:00.000Z","9","BEM Unair Bongkar Kondisi Mahasiswa yang Ditangkap Demo Surabaya: Wajah Lebam, Mata Memar!
https://t.co/DcMwohTins","2071545461950107725","","","in","","2","2","5","https://x.com/democrazymedia/status/2071545461950107725","1243804423001763841","democrazymedia"
"2071069879956865494","2026-06-29T10:20:06.000Z","0","@tanyarlfes rakyat diadu domba 
mahasiswa demo dijulidin
buzzer dikerahkan
media menutupi
kaya berasa cuma bantuan Tuhan yg bisa","2071539197622792237","","tanyarlfes","in","","0","0","0","https://x.com/xersfly/status/2071539197622792237","1604476140092919810","xersfly"
"2071458640364454290","2026-06-29T10:18:16.000Z","0","@ARSIPAJA Ngak perlu satgas, di demo mahasiswa udah jelas target ngak jalan dan ngak bener...","2071538736735904205","","ARSIPAJA","in","","0","0","0","https://x.com/bakanosan1/status/2071538736735904205","1604650474724265985","bakanosan1"
"2071537848419770606","2026-06-29T10:14:45.000Z","1","setuju sih #GakPerluReformasiLagi indonesia udah membaik, demo mahasiswa nggk perlu lagi, 
pertumbuhan ekonomi juga semakin meningkat, skor ketahanan energi 77% so pasti aman Indonesia Baikbaik Aja https://t.co/crddTyUuQz","2071537848419770606","https://pbs.twimg.com/media/HL-Usc0aYAAdlRI.jpg","","in","","0","1","1","https://x.com/Nita_Cantik21/status/2071537848419770606","1904374521827921920","Nita_Cantik21"
